gross_FU,gross_SC,net_FU,net_SC,time_first_sc_to_first_net_fu,electricitybill,heatingbill,grosscontractsigned,selfipa_done,zipregion_missing,evaluationtime_missing,desiredinstallationend_missing,electricitybill_missing,heatingbill_missing,aggregated_missing,desiredinstallationend_encoded,mktg_High,mktg_Low,mktg_Medium,region_High_Performer,region_Large_Solid,region_Lower,region_Medium,total_bc_attempts,total_bc_outcomes,lead_to_first_bc_days,bc_duration_days,bc_frequency,positive_outcomes_count,negative_outcomes_count,noshow_outcomes_count,positive_outcome_ratio,negative_outcome_ratio,noshow_outcome_ratio,reachability_score,outcome_trend,persistence_after_negative,engagement_score,efficiency_score,last_bc_outcome_encoded,first_bc_outcome_encoded
0,1,0.0,0.0,-0.37067579132576894,0.03583139859673176,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.04726011963663082,-0.008900907610077119,0.0,1,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.00624521271044282,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
3,1,3.0,1.0,1.9688734279875164,0.07360027052098748,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,True,False,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.1403014770807011,0.07360027052098748,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
3,1,1.0,1.0,4.405010723137262,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
3,1,1.0,1.0,4.405010723137262,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,1,False,False,True,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,1.0,1.0,0.39330084607038945,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,0.5268267336120562,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,0.02130762187326303,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,0.18471743438483537,0.3757512459150332,-0.008900907610077119,0.0,1,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
5,1,1.0,1.0,0.4626285281979919,-0.06236766840633311,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,True,False,False,False,2,2,0.0,1.0,1.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.6866666666666668,0.3333333333333333,7,8
0,1,0.0,0.0,-0.37067579132576894,-0.04726011963663082,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,2,2,1.0,1.0,1.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.6866666666666668,0.3333333333333333,7,8
4,2,1.0,1.0,-0.1231375590749845,-0.10769031471543998,-0.008900907610077119,0.0,1,0,0,0,0,1,0,2,False,False,True,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
4,1,4.0,1.0,-0.3394440990357516,-0.10769031471543998,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.018555776974196473,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.26186728882086197,-0.06236766840633311,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
4,3,1.0,1.0,0.7431814107224795,-0.12279786348514227,-0.008900907610077119,0.0,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
3,3,1.0,1.0,0.7431814107224795,-0.0774752171760354,-0.0052493271230799575,0.0,0,0,0,0,1,0,0,2,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
3,1,3.0,1.0,-0.34039996765976227,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,3,False,True,False,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,3,0.0,1.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,1.0,0,0,0,0,0,1,0,2,False,True,False,False,False,False,True,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,3,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,1.0,0,0,0,0,1,0,0,2,False,True,False,False,False,False,True,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
9,1,9.0,1.0,-0.285836556119345,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.0069091364353513944,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,3,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
6,1,0.0,1.0,-0.37067579132576894,0.028277624211880622,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,1.0,-0.37067579132576894,-0.12279786348514227,-0.008900907610077119,1.0,0,0,0,0,0,1,0,1,False,True,False,True,False,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,1.0,1.0,0.34928191696960365,-0.12279786348514227,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
5,1,5.0,1.0,-0.35975676074409146,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
6,1,5.0,1.0,-0.35975676074409146,-0.0774752171760354,-0.0019297084985370845,0.0,0,0,0,0,1,0,0,0,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.03517408062086899,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,0.14913801436949892,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,2,2,1.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
6,1,4.0,1.0,-0.36283839412586394,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,-0.13790541225484454,-0.008900907610077119,0.0,1,0,0,0,0,1,0,0,False,True,False,True,False,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,1,False,True,False,False,False,True,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,True,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,1.0,1.0,0.5221653586511931,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,0,False,True,False,False,False,True,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.3452808831573194,-0.10769031471543998,-0.008900907610077119,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.10769031471543998,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
4,1,4.0,1.0,-0.3481974614256479,0.14913801436949892,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.35093356734466125,0.45128898976354476,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
4,1,1.0,1.0,4.743770926245122,-0.0774752171760354,-0.008900907610077119,0.0,0,1,0,0,1,1,0,1,False,True,False,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,1,0.0,1.0,-0.37067579132576894,0.6779022213090791,-0.008900907610077119,1.0,1,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,0.1815160907010047,-0.10013654033058883,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,True,False,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
3,1,1.0,1.0,0.25916001123674515,-0.16812050979424914,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.16812050979424914,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
4,1,4.0,1.0,-0.27701426961614245,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,3,0.0,1.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,7,7,26.0,259.0,0.0269230769230769,6,1,0,0.8571428571428571,0.1428571428571428,0.0,0.4285714285714286,0,0,0.6148241758241758,0.125,2,9
0,1,0.0,0.0,-0.37067579132576894,-0.13790541225484454,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,2,2,0.0,1.0,1.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7200000000000001,0.3333333333333333,7,5
5,1,1.0,1.0,-0.3475018720189912,-0.15150220614757662,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,True,False,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
3,2,3.0,1.0,-0.27171890254251996,0.07360027052098748,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,True,False,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
3,2,3.0,1.0,-0.27171890254251996,-0.0774752171760354,-0.0069091364353513944,0.0,0,0,0,0,1,0,0,1,True,False,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
5,2,3.0,1.0,0.20456032384721926,0.07360027052098748,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.12279786348514227,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,0.0,1.0,-0.37067579132576894,-0.017045022097226244,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,2,2,1.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
1,1,1.0,1.0,-0.35512161412424487,-0.0034482282044941844,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,True,False,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.11524408910029112,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,True,False,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,1,True,False,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,3,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,3,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
1,1,1.0,1.0,-0.2699558962758438,-0.04726011963663082,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.29200889184516693,-0.12279786348514227,-0.008900907610077119,0.0,1,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,0.013170075442178332,-0.008900907610077119,0.0,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.003589517810808521,0.0,0,0,0,0,1,0,0,0,False,True,False,True,False,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
6,1,1.0,1.0,4.648023543211754,0.07208951564401726,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,True,False,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,1.0,1.0,4.648023543211754,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,1,False,False,True,True,False,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.29477855292460575,-0.03970634525177968,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,1.0,1.0,-0.03547152832677577,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,1.0,1.0,-0.03547152832677577,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,2,1.0,1.0,-0.11080014279316223,-0.04726011963663082,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,True,3,3,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.04726011963663082,-0.008900907610077119,0.0,0,0,0,0,0,1,0,2,False,False,True,True,False,False,False,2,2,0.0,1.0,1.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7200000000000001,0.3333333333333333,7,5
13,1,3.0,1.0,-0.2706052339748871,-0.09258276594573768,-0.0052493271230799575,0.0,0,0,0,0,0,0,0,1,False,True,False,True,False,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
13,1,3.0,1.0,-0.2706052339748871,-0.0774752171760354,0.001389910126005789,0.0,0,0,0,0,1,0,0,1,False,True,False,True,False,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
6,1,1.0,1.0,2.527927793769403,0.8289777090061019,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
6,1,1.0,1.0,2.527927793769403,-0.0774752171760354,-0.008568945747622831,0.0,0,0,0,0,1,0,0,0,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
4,1,2.0,1.0,0.8832479055080074,0.07360027052098748,-0.008900907610077119,0.0,1,1,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.10769031471543998,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,True,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,0.027946859122348778,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,2,1.0,1.0,0.2656724330479599,-0.04726011963663082,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,2,2,1.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
1,2,1.0,1.0,0.2656724330479599,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,1,False,True,False,False,False,True,False,2,2,1.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,2,0.0,0.0,-0.37067579132576894,-0.04726011963663082,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
7,1,6.0,1.0,-0.3554091002284302,-0.054813894021481964,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
7,1,5.0,1.0,-0.3554091002284302,-0.0774752171760354,-0.007905022022714257,0.0,0,0,0,0,1,0,0,1,False,False,True,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
7,1,1.0,1.0,-0.3637316869101623,-0.0774752171760354,-0.008900907610077119,0.0,0,0,1,1,0,1,0,4,False,False,True,False,True,False,False,5,5,186.0,176.0,0.0282485875706214,3,0,0,0.6,0.0,0.0,0.4,0,0,0.5605649717514125,0.1666666666666666,3,5
7,1,1.0,1.0,-0.3637316869101623,-0.0774752171760354,-0.008900907610077119,0.0,0,0,1,1,1,1,0,4,False,False,True,False,True,False,False,5,5,186.0,176.0,0.0282485875706214,3,0,0,0.6,0.0,0.0,0.4,0,0,0.5605649717514125,0.1666666666666666,3,5
0,4,0.0,0.0,-0.37067579132576894,-0.0774752171760354,0.0379057149959774,0.0,0,0,0,0,1,0,0,0,False,True,False,False,False,True,False,6,6,0.0,8.0,0.6666666666666666,4,0,0,0.6666666666666666,0.0,0.0,0.5,0,0,0.6133333333333333,0.1428571428571428,7,5
6,1,6.0,1.0,-0.35855875082728117,-0.06236766840633311,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
6,1,6.0,1.0,-0.35855875082728117,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,True,False,3,3,0.0,0.0,3.0,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,1,0,0.7100000000000002,0.25,7,8
3,1,2.0,1.0,-0.28575402856262294,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,True,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.017045022097226244,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
