gross_fu,gross_sc,net_fu,net_sc,time_first_sc_to_first_net_fu,electricitybill,heatingbill,grosscontractsigned,selfipa_done,zipregion_missing,evaluationtime_missing,desiredinstallationend_missing,electricitybill_missing,heatingbill_missing,aggregated_missing,desiredinstallationend_encoded,mktg_high,mktg_low,mktg_medium,region_high_performer,region_large_solid,region_lower,region_medium,total_bc_attempts,total_bc_outcomes,lead_to_first_bc_days,bc_duration_days,bc_frequency,positive_outcomes_count,negative_outcomes_count,noshow_outcomes_count,positive_outcome_ratio,negative_outcome_ratio,noshow_outcome_ratio,reachability_score,outcome_trend,persistence_after_negative,engagement_score,efficiency_score,last_bc_outcome_encoded,first_bc_outcome_encoded
2,1,1.0,1.0,-0.3600211843348852,-0.0773451208854063,-0.0054358974518549,1.0,1,0,0,0,1,0,0,2,True,False,False,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
2,1,2.0,1.0,-0.3600239327505389,-0.1235383228999213,-0.0085558281252147,1.0,0,0,0,0,0,1,0,2,False,False,True,True,False,False,False,4,4,0.0,0.0,4.0,3,0,0,0.75,0.0,0.0,0.5,1,0,0.7216666666666666,0.2,7,8
0,3,0.0,1.0,-0.3633238638120175,0.0381378841508812,-0.0085558281252147,1.0,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
2,1,2.0,1.0,-0.3600248488890901,-0.0927428548902446,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
3,1,1.0,1.0,-0.3600239327505389,-0.0696462538829871,-0.0059558858974149,1.0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
1,1,1.0,1.0,-0.3600239327505389,-0.0927428548902446,-0.0085558281252147,1.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
2,1,2.0,1.0,-0.2592908344901757,0.2306095592113605,-0.0085558281252147,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,3,3,96.0,20.0,0.1428571428571428,3,1,0,1.0,0.3333333333333333,0.0,0.3333333333333333,0,0,0.6028571428571429,0.25,2,5
0,1,0.0,1.0,-0.3633238638120175,0.1536208891871688,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,5,5,0.0,1.0,2.5,5,0,0,1.0,0.0,0.0,0.1999999999999999,0,0,0.6900000000000001,0.1666666666666666,7,5
5,1,3.0,1.0,-0.3600129390879242,0.1536208891871688,-0.0085558281252147,1.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
4,1,3.0,1.0,-0.3600221004734364,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
2,1,1.0,1.0,-0.3600221004734364,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,1,0,0,2,False,True,False,False,True,False,False,2,2,2.0,87.0,0.0227272727272727,1,0,0,0.5,0.0,0.0,0.5,3,0,0.6004545454545456,0.3333333333333333,3,7
5,2,5.0,1.0,-0.3600239327505389,-0.0927428548902446,-0.0085558281252147,1.0,1,0,0,0,0,1,0,1,True,False,False,False,False,False,True,2,2,85.0,7.0,0.25,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7050000000000001,0.3333333333333333,7,5
4,1,4.0,1.0,-0.3600239327505389,0.1536208891871688,-0.0085558281252147,1.0,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,1,0.0,1.0,-0.3633238638120175,-0.0927428548902446,0.0021905997496909,1.0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
2,1,2.0,1.0,-0.3600257650276413,-0.0927428548902446,-0.0085558281252147,1.0,1,0,0,0,0,0,0,0,False,False,True,False,True,False,False,5,5,-16.0,110.0,0.045045045045045,2,0,0,0.4,0.0,0.0,0.6,-1,0,0.5242342342342342,0.1666666666666666,6,5
1,1,1.0,1.0,-0.3600230166119876,0.0766322191629771,-0.0085558281252147,1.0,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,2,0.0,1.0,-0.3633238638120175,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,True,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
11,1,3.0,1.0,-0.3600211843348852,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
10,3,7.0,1.0,-0.3600248488890901,-0.0942826282907284,-0.0085558281252147,1.0,1,0,0,0,0,1,0,0,True,False,False,False,True,False,False,3,3,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.6666666666666667,0,0,0.7933333333333333,0.25,7,9
8,3,5.0,2.0,-0.3600221004734364,-0.0357712390723427,-0.0085558281252147,1.0,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,2,2,99.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
3,1,1.0,1.0,-0.3600175197806803,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
3,2,1.0,1.0,-0.3600101906722706,0.0766322191629771,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
3,3,3.0,1.0,-0.3600230166119876,0.2306095592113605,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.3633238638120175,0.0150412831436237,-0.0085558281252147,1.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
12,1,6.0,1.0,-0.3600156875035779,-0.0927428548902446,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,1,0.0,1.0,-0.3633238638120175,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,1,1,0,3,False,False,True,True,False,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.3633238638120175,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,3,3,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,1.0,0,0,0.86,0.25,7,9
4,2,4.0,2.0,-0.3600248488890901,-0.0773451208854063,-0.008209169161508,1.0,1,0,0,0,1,0,0,1,True,False,False,False,False,False,True,1,1,177.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.3600248488890901,-0.0311519188708912,-0.0085558281252147,1.0,0,0,0,0,0,1,0,2,True,False,False,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
6,1,3.0,1.0,-0.3600230166119876,-0.1035212686936315,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,5.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,1.0,1.0,-0.3600211843348852,-0.154333790909598,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,True,False,False,False,1,1,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0.52,0.5,5,7
0,1,0.0,1.0,-0.3633238638120175,-0.0927428548902446,-0.0085558281252147,1.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,2,2,5.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
2,1,2.0,1.0,-0.0409713531812868,-0.0388507858733104,-0.0085558281252147,1.0,0,0,0,0,0,1,0,3,True,False,False,False,True,False,False,6,6,120.0,155.0,0.0384615384615384,5,1,0,0.8333333333333334,0.1666666666666666,0.0,0.5,0,1,0.6174358974358973,0.1428571428571428,7,5
17,2,4.0,2.0,-0.3600175197806803,-0.0927428548902446,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,True,1,1,141.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.3600230166119876,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,1,1,0,1,False,True,False,True,False,False,False,1,1,4.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,1.0,-0.3633238638120175,-0.0773451208854063,-0.0047425795244417,1.0,0,0,0,0,1,0,0,2,False,True,False,True,False,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
1,1,1.0,1.0,-0.3600193520577828,-0.0311519188708912,-0.0085558281252147,1.0,0,0,0,0,0,1,0,2,False,True,False,False,False,False,True,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,1,0.0,1.0,-0.3633238638120175,-0.0619473868805679,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,3,3,0.0,4.0,0.6,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,1,0,0.6620000000000001,0.25,7,8
1,2,1.0,1.0,-0.3600211843348852,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,1,1,0,1,False,False,True,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,1,0.0,1.0,-0.3633238638120175,-0.1389360569047596,-0.0085558281252147,1.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,4,4,0.0,3.0,1.0,3,0,0,0.75,0.0,0.0,0.5,0,0,0.6449999999999999,0.2,7,5
19,3,14.0,2.0,0.9813384947347196,-0.0927428548902446,-0.0085558281252147,1.0,0,0,0,0,0,0,0,3,False,True,False,True,False,False,False,4,4,108.0,85.0,0.0465116279069767,4,0,0,1.0,0.0,0.0,0.25,0,0,0.6509302325581395,0.2,3,5
3,2,0.0,1.0,-0.3633238638120175,-0.0773451208854063,-0.0095958050163346,0.0,0,0,0,0,1,0,0,2,False,True,False,False,False,False,True,4,4,16.0,63.0,0.0625,3,1,0,0.75,0.25,0.0,0.5,0,0,0.5762499999999999,0.2,2,5
2,2,2.0,1.0,-0.3600211843348852,-0.0465496528757296,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,5,5,2.0,1.0,2.5,5,0,0,1.0,0.0,0.0,0.1999999999999999,0,0,0.6900000000000001,0.1666666666666666,7,5
4,3,4.0,1.0,-0.360012022949373,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,1,0.0,1.0,-0.3633238638120175,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,1,0.0,1.0,-0.3633238638120175,-0.0465496528757296,-0.008209169161508,1.0,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,2,2,2.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
5,1,4.0,1.0,-0.3600193520577828,0.2306095592113605,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,6,6,1.0,1.0,3.0,4,0,0,0.6666666666666666,0.0,0.0,0.5,0,0,0.66,0.1428571428571428,7,5
0,1,0.0,1.0,-0.3633238638120175,-0.154333790909598,-0.0085558281252147,1.0,1,0,0,0,0,1,0,1,False,False,True,True,False,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,1,0.0,1.0,-0.3633238638120175,-0.0942826282907284,-0.0085558281252147,1.0,0,0,0,0,0,1,0,1,True,False,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.3633238638120175,-0.0927428548902446,-0.0085558281252147,1.0,0,0,0,0,0,1,0,2,True,False,False,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
2,1,2.0,1.0,-0.3600248488890901,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,1,1,0,3,False,False,True,False,True,False,False,1,1,39.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.3633238638120175,-0.0927428548902446,-0.0085558281252147,1.0,1,0,0,0,0,1,0,1,False,False,True,False,False,False,True,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
3,1,3.0,1.0,-0.3600248488890901,0.0766322191629771,-0.0085558281252147,1.0,0,0,0,0,0,1,0,2,True,False,False,False,True,False,False,1,1,10.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
7,1,4.0,1.0,-0.3600037777024121,-0.0927428548902446,-0.0085558281252147,1.0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
3,1,1.0,1.0,-0.3600156875035779,0.1536208891871688,0.0091237790238236,1.0,0,0,0,0,0,0,0,1,False,False,True,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
1,1,1.0,1.0,-0.3600221004734364,-0.108140588895083,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,True,False,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.3633238638120175,-0.1235383228999213,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,2,0.0,1.0,-0.3633238638120175,-0.0927428548902446,-0.0085558281252147,1.0,1,0,0,0,0,1,0,0,False,True,False,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
4,2,4.0,1.0,-0.3600239327505389,-0.0465496528757296,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.3633238638120175,0.0458367511533004,-0.0085558281252147,1.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
1,1,1.0,1.0,-0.3600230166119876,-0.0927428548902446,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,2,2,1.0,2.0,0.6666666666666666,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7133333333333334,0.3333333333333333,7,5
2,1,2.0,1.0,-0.3600230166119876,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,5,5,0.0,0.0,5.0,5,0,0,1.0,0.0,0.0,0.1999999999999999,0,0,0.74,0.1666666666666666,7,5
4,1,3.0,1.0,-0.360020268196334,-0.0927428548902446,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
2,1,2.0,1.0,-0.3600257650276413,-0.1235383228999213,-0.0085558281252147,1.0,1,0,0,0,0,1,0,1,False,False,True,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,1,0.0,1.0,-0.3633238638120175,-0.1235383228999213,-0.0085558281252147,1.0,0,0,0,0,0,1,0,3,False,True,False,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
1,1,1.0,1.0,-0.3600221004734364,-0.0773451208854063,-0.0095958050163346,1.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,1,1,7.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,1.0,-0.3633238638120175,0.1690186231920071,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,2,2,1.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
1,1,1.0,1.0,-0.3600230166119876,-0.108140588895083,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,True,False,False,True,False,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,1.0,-0.3633238638120175,-0.1851292589192747,-0.0085558281252147,1.0,0,0,0,0,0,1,0,3,False,True,False,True,False,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
1,1,1.0,1.0,-0.3600230166119876,0.039677657551365,-0.0085558281252147,1.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,1,0.0,1.0,-0.3633238638120175,-0.0465496528757296,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,0.0,0,0,0.62,0.5,3,5
1,1,1.0,1.0,-0.3600156875035779,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,1,1,0,3,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.3600248488890901,-0.0927428548902446,-0.0085558281252147,1.0,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
3,3,1.0,1.0,-0.3600056099795145,-0.1389360569047596,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,1,0.0,1.0,-0.3633238638120175,0.0458367511533004,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
6,1,1.0,1.0,-0.3600074422566169,-0.0927428548902446,-0.0085558281252147,1.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
6,2,3.0,2.0,-0.3600175197806803,-0.1004417218926638,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
1,1,1.0,1.0,-0.3600230166119876,-0.0003564508612146,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
2,1,1.0,1.0,-0.360020268196334,-0.154333790909598,-0.0085558281252147,1.0,0,0,0,0,0,1,0,1,True,False,False,False,True,False,False,2,2,3.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
6,1,3.0,1.0,-0.3600230166119876,-0.0773451208854063,-0.0085558281252147,1.0,1,0,0,0,1,1,0,0,False,True,False,False,False,True,False,4,4,0.0,0.0,4.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0.73,0.2,7,5
0,1,0.0,1.0,-0.3633238638120175,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,1,1,0,3,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
0,1,0.0,1.0,-0.3633238638120175,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,True,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
2,1,2.0,1.0,-0.3600221004734364,-0.108140588895083,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.3633238638120175,-0.0311519188708912,-0.0085558281252147,1.0,0,0,0,0,0,1,0,2,False,True,False,False,False,True,False,1,1,7.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
10,1,4.0,1.0,-0.3600147713650267,0.0766322191629771,-0.0085558281252147,1.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,3,3,3.0,1.0,1.5,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,0,0,0.6633333333333334,0.25,7,5
1,3,0.0,2.0,-0.3633238638120175,-0.1697315249144363,-0.0085558281252147,1.0,1,0,0,0,0,1,0,0,False,True,False,False,True,False,False,3,3,68.0,10.0,0.2727272727272727,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.6721212121212121,0.25,7,5
0,2,0.0,1.0,-0.3633238638120175,8.237431241727299,-0.0085558281252147,1.0,0,1,0,0,0,1,0,1,False,False,True,False,False,True,False,4,4,0.0,2.0,1.3333333333333333,2,0,0,0.5,0.0,0.0,0.75,1,0,0.6433333333333333,0.2,7,8
3,1,3.0,1.0,-0.3600239327505389,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
0,1,0.0,1.0,-0.3633238638120175,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,1,1,0,0,False,True,False,False,False,True,False,2,2,2.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
5,1,2.0,1.0,0.5705346392612227,-0.0388507858733104,-0.0085558281252147,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,1,1,2.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,2.0,1.0,-0.3600248488890901,-0.154333790909598,-0.0085558281252147,1.0,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,7,7,18.0,21.0,0.3181818181818182,5,1,0,0.7142857142857143,0.1428571428571428,0.0,0.2857142857142857,-3,0,0.4992207792207792,0.125,0,5
2,1,2.0,1.0,-0.3600248488890901,-0.0927428548902446,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
1,2,1.0,1.0,-0.3599314027568661,-0.0773451208854063,-0.0085558281252147,1.0,1,0,0,0,1,1,0,1,False,True,False,False,True,False,False,2,2,72.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
2,1,1.0,1.0,-0.3600221004734364,-0.0465496528757296,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,3,1.0,1.0,-0.3598846796907541,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,2,2,1.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
9,2,6.0,1.0,-0.3600184359192316,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,3,3,107.0,36.0,0.081081081081081,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.6682882882882882,0.25,7,5
3,1,3.0,1.0,-0.3600211843348852,-0.0773451208854063,-0.0085558281252147,1.0,0,0,0,0,1,1,0,1,False,True,False,True,False,False,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
1,1,1.0,1.0,-0.3600239327505389,-0.108140588895083,-0.0085558281252147,1.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,4,4,0.0,0.0,4.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0.73,0.2,7,5
2,1,2.0,1.0,-0.3600230166119876,0.0766322191629771,0.0160569582979564,1.0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
2,1,2.0,1.0,-0.3600193520577828,0.0766322191629771,-0.0085558281252147,1.0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,5,5,0.0,0.0,5.0,4,0,0,0.8,0.0,0.0,0.4,0,0,0.72,0.1666666666666666,7,5
0,1,0.0,1.0,-0.3633238638120175,0.0766322191629771,-0.0085558281252147,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
