ID,converted,total_bc_attempts,total_bc_outcomes,lead_to_first_bc_days,bc_duration_days,lead_to_sc1_days,sc1_schedule_to_appointment_days,bc_frequency,positive_outcomes_count,negative_outcomes_count,noshow_outcomes_count,positive_outcome_ratio,negative_outcome_ratio,noshow_outcome_ratio,reachability_score,outcome_trend,persistence_after_negative,showed_up_sc1,engagement_score,efficiency_score,last_bc_outcome_encoded,first_bc_outcome_encoded
120463,0,7,7,0.0,5.0,0.0,0.0,1.1666666666666667,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.2857142857142857,0,0,0,0.6090476190476191,0.125,4,5
116538,0,7,7,0.0,4.0,0.0,0.0,1.4,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.1428571428571429,-3,0,0,0.5351428571428571,0.125,1,5
120464,0,9,9,0.0,47.0,0.0,0.0,0.1875,8,2,0,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0,1,0,0.5704166666666667,0.1,4,5
123109,0,6,6,1.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
124195,0,2,2,1.0,0.0,0.0,0.0,2.0,2,1,0,1.0,0.5,0.0,0.5,0,0,0,0.64,0.3333333333333333,4,5
106753,0,7,7,0.0,2.0,0.0,0.0,2.3333333333333335,7,1,0,1.0,0.14285714285714285,0.0,0.1428571428571429,0,0,0,0.6466666666666666,0.125,4,5
124465,0,6,6,0.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
123110,0,2,2,1.0,0.0,0.0,0.0,2.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.54,0.3333333333333333,3,0
106754,0,8,8,0.0,3.0,0.0,0.0,2.0,7,1,0,0.875,0.125,0.0,0.125,-3,0,0,0.5525,0.1111111111111111,1,5
116543,0,6,6,0.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
120466,0,6,6,0.0,20.0,0.0,0.0,0.2857142857142857,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.5057142857142857,0.14285714285714285,1,5
140717,0,4,4,1.0,4.0,0.0,0.0,0.8,3,1,0,0.75,0.25,0.0,0.5,0,0,0,0.591,0.2,4,5
116545,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
123111,0,1,1,1.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
124196,0,6,6,1.0,4.0,0.0,0.0,1.2,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.524,0.14285714285714285,1,5
120470,0,5,5,0.0,3.0,0.0,0.0,1.25,5,1,0,1.0,0.2,0.0,0.19999999999999996,0,0,0,0.625,0.16666666666666666,4,5
106759,0,2,2,0.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.0,0,0,0,0.64,0.3333333333333333,5,5
116547,0,8,8,0.0,5.0,0.0,0.0,1.3333333333333333,5,1,0,0.625,0.125,0.0,0.375,-3,0,0,0.5141666666666665,0.1111111111111111,1,5
116548,0,2,2,0.0,0.0,0.0,0.0,2.0,2,1,0,1.0,0.5,0.0,0.5,0,0,0,0.64,0.3333333333333333,4,5
106760,0,8,8,0.0,4.0,0.0,0.0,1.6,7,1,0,0.875,0.125,0.0,0.125,-3,0,0,0.5445,0.1111111111111111,1,5
116549,0,3,3,0.0,61.0,0.0,0.0,0.04838709677419355,1,0,0,0.3333333333333333,0.0,0.0,0.6666666666666667,-1,0,0,0.5176344086021505,0.25,8,5
120472,0,8,8,0.0,24.0,0.0,0.0,0.32,5,1,0,0.625,0.125,0.0,0.375,-3,0,0,0.49389999999999995,0.1111111111111111,1,5
116550,0,6,6,0.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
116551,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
106763,0,8,8,0.0,3.0,0.0,0.0,2.0,7,1,0,0.875,0.125,0.0,0.125,-3,0,0,0.5525,0.1111111111111111,1,5
106765,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
123113,0,6,6,1.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
116553,0,6,6,0.0,3.0,0.0,0.0,1.5,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.53,0.14285714285714285,1,5
106764,0,2,2,0.0,0.0,0.0,0.0,2.0,1,0,0,0.5,0.0,0.0,0.5,-3,0,0,0.54,0.3333333333333333,3,5
120475,0,2,2,0.0,0.0,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.0,0,0,0,0.64,0.3333333333333333,5,5
123117,0,1,1,1.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
120476,0,1,1,0.0,0.0,0.0,0.0,1.0,1,1,0,1.0,1.0,0.0,1.0,0,0,0,0.62,0.5,4,4
120478,0,8,8,0.0,20.0,0.0,0.0,0.38095238095238093,7,1,0,0.875,0.125,0.0,0.125,-3,0,0,0.5201190476190476,0.1111111111111111,1,5
123116,0,2,2,1.0,1.0,0.0,0.0,1.0,2,1,0,1.0,0.5,0.0,0.5,0,0,0,0.62,0.3333333333333333,4,5
116556,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,8,8
120481,0,9,9,0.0,46.0,0.0,0.0,0.19148936170212766,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,-3,1,0,0.48716312056737593,0.1,1,5
123118,0,4,4,1.0,3.0,0.0,0.0,1.0,3,0,0,0.75,0.0,0.0,0.25,-3,0,0,0.5449999999999999,0.2,7,5
106773,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.30000000000000004,0.0,6,6
120482,0,4,4,0.0,0.0,0.0,0.0,4.0,3,0,0,0.75,0.0,0.0,0.25,-3,0,0,0.6049999999999999,0.2,3,5
123119,0,4,4,1.0,3.0,0.0,0.0,1.0,3,0,0,0.75,0.0,0.0,0.25,-3,0,0,0.5449999999999999,0.2,3,5
106770,0,4,4,-260.0,260.0,0.0,0.0,0.01532567049808429,3,1,0,0.75,0.25,0.0,0.5,-3,2,0,0.5253065134099616,0.2,3,5
123121,0,6,6,1.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
106772,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.30000000000000004,0.0,6,6
106774,0,5,5,-254.0,253.0,0.0,0.0,0.01968503937007874,0,1,0,0.0,0.2,0.0,1.0,-2,0,0,0.42706036745406833,0.16666666666666666,1,8
116559,0,6,6,0.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
116560,0,6,6,0.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
116561,0,6,6,0.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
106776,0,2,2,0.0,0.0,0.0,0.0,2.0,1,0,0,0.5,0.0,0.0,0.5,-3,0,0,0.54,0.3333333333333333,3,5
120485,0,9,9,0.0,20.0,0.0,0.0,0.42857142857142855,6,1,0,0.6666666666666666,0.1111111111111111,0.0,0.33333333333333337,-3,0,0,0.5030158730158729,0.1,1,5
120486,0,1,1,0.0,0.0,0.0,0.0,1.0,1,1,0,1.0,1.0,0.0,1.0,0,0,0,0.62,0.5,4,4
120487,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,8,8
106779,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
120488,0,8,8,0.0,20.0,0.0,0.0,0.38095238095238093,7,1,0,0.875,0.125,0.0,0.125,-3,0,0,0.5201190476190476,0.1111111111111111,1,5
120489,0,3,3,0.0,0.0,0.0,0.0,3.0,1,0,0,0.3333333333333333,0.0,0.0,0.6666666666666667,-3,0,0,0.5433333333333333,0.25,3,5
106781,0,8,8,0.0,4.0,0.0,0.0,1.6,7,1,0,0.875,0.125,0.0,0.125,-3,0,0,0.5445,0.1111111111111111,1,5
123123,0,7,7,1.0,9.0,0.0,0.0,0.7,5,1,0,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857,-3,0,0,0.5068571428571428,0.125,1,5
116569,0,5,5,0.0,2.0,0.0,0.0,1.6666666666666667,4,0,0,0.8,0.0,0.0,0.19999999999999996,-3,0,0,0.5633333333333332,0.16666666666666666,3,5
120490,0,4,4,0.0,0.0,0.0,0.0,4.0,2,0,0,0.5,0.0,0.0,0.5,-3,0,0,0.58,0.2,3,5
120491,0,7,7,0.0,20.0,0.0,0.0,0.3333333333333333,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.1428571428571429,-3,0,0,0.5138095238095238,0.125,1,5
106784,0,4,4,0.0,2.0,0.0,0.0,1.3333333333333333,4,1,0,1.0,0.25,0.0,0.25,0,0,0,0.6266666666666666,0.2,4,5
120493,0,6,6,0.0,20.0,0.0,0.0,0.2857142857142857,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.5057142857142857,0.14285714285714285,1,5
120495,0,2,2,0.0,0.0,0.0,0.0,2.0,2,1,0,1.0,0.5,0.0,0.5,0,0,0,0.64,0.3333333333333333,4,5
116572,0,6,6,0.0,2.0,0.0,0.0,2.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.54,0.14285714285714285,1,5
106787,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,7,7
120496,0,7,7,0.0,20.0,0.0,0.0,0.3333333333333333,7,1,0,1.0,0.14285714285714285,0.0,0.1428571428571429,0,0,0,0.6066666666666667,0.125,4,5
120498,0,5,5,0.0,1.0,0.0,0.0,2.5,5,1,0,1.0,0.2,0.0,0.19999999999999996,0,0,0,0.65,0.16666666666666666,4,5
123125,0,7,7,1.0,9.0,0.0,0.0,0.7,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.1428571428571429,-3,0,0,0.5211428571428571,0.125,1,5
124199,0,8,8,1.0,31.0,0.0,0.0,0.25,6,1,0,0.75,0.125,0.0,0.25,-3,0,0,0.5049999999999999,0.1111111111111111,1,5
120497,0,7,7,0.0,18.0,0.0,0.0,0.3684210526315789,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.1428571428571429,-3,0,0,0.5145112781954887,0.125,1,5
123126,0,8,8,1.0,5.0,0.0,0.0,1.3333333333333333,5,1,0,0.625,0.125,0.0,0.375,-3,0,0,0.5141666666666665,0.1111111111111111,1,5
116574,0,7,7,0.0,5.0,0.0,0.0,1.1666666666666667,5,1,0,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857,-2,0,0,0.5328571428571428,0.125,1,8
106791,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
123127,0,1,1,1.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
116577,0,6,6,2.0,4.0,0.0,0.0,1.2,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.524,0.14285714285714285,1,5
120503,0,7,7,1.0,19.0,0.0,0.0,0.35,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.1428571428571429,-3,0,0,0.5141428571428571,0.125,1,5
116576,0,6,6,0.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
116579,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,7,7
120504,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0.62,0.5,5,5
106793,0,13,13,0.0,36.0,0.0,0.0,0.35135135135135137,11,1,0,0.8461538461538461,0.07692307692307693,0.0,0.15384615384615385,-3,0,0,0.5262577962577962,0.07142857142857142,1,5
123128,0,8,8,1.0,9.0,0.0,0.0,0.8,5,1,0,0.625,0.125,0.0,0.375,-2,0,0,0.5201666666666667,0.1111111111111111,1,8
106794,0,8,8,0.0,3.0,0.0,0.0,2.0,7,1,0,0.875,0.125,0.0,0.125,-3,0,0,0.5525,0.1111111111111111,1,5
116581,0,3,3,2.0,0.0,0.0,0.0,3.0,2,0,0,0.6666666666666666,0.0,0.0,0.33333333333333337,-3,0,0,0.5766666666666667,0.25,3,5
123129,0,5,5,1.0,5.0,0.0,0.0,0.8333333333333334,5,1,0,1.0,0.2,0.0,0.19999999999999996,0,0,0,0.6166666666666667,0.16666666666666666,4,5
123131,0,6,6,1.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
106798,0,2,2,0.0,1.0,0.0,0.0,1.0,2,1,0,1.0,0.5,0.0,0.5,0,0,0,0.62,0.3333333333333333,4,5
120507,0,1,1,0.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,9,9
106797,0,2,2,0.0,1.0,0.0,0.0,1.0,2,1,0,1.0,0.5,0.0,0.5,0,0,0,0.62,0.3333333333333333,4,5
140721,0,4,4,1.0,1.0,0.0,0.0,2.0,3,0,0,0.75,0.0,0.0,0.25,-1,0,0,0.5983333333333333,0.2,8,5
120508,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
123133,0,8,8,1.0,16.0,0.0,0.0,0.47058823529411764,6,1,0,0.75,0.125,0.0,0.25,-3,0,0,0.5094117647058822,0.1111111111111111,1,5
106799,0,3,3,-365.0,365.0,0.0,0.0,0.00819672131147541,1,0,0,0.3333333333333333,0.0,0.0,0.6666666666666667,-2,0,0,0.5001639344262295,0.25,3,8
116584,0,7,7,2.0,4.0,0.0,0.0,1.4,5,1,0,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857,-3,0,0,0.5208571428571428,0.125,1,5
123134,0,1,1,1.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0.62,0.5,5,5
116585,0,8,8,2.0,5.0,0.0,0.0,1.3333333333333333,6,1,0,0.75,0.125,0.0,0.25,-3,0,0,0.5266666666666665,0.1111111111111111,1,5
106803,0,2,2,0.0,1.0,0.0,0.0,1.0,1,0,0,0.5,0.0,0.0,0.5,-3,0,0,0.52,0.3333333333333333,3,5
120513,0,3,3,1.0,0.0,0.0,0.0,3.0,3,1,0,1.0,0.3333333333333333,0.0,0.33333333333333337,0,0,0,0.66,0.25,4,5
116586,0,1,1,2.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
120512,0,6,6,1.0,20.0,0.0,0.0,0.2857142857142857,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.5057142857142857,0.14285714285714285,1,5
120514,0,6,6,1.0,20.0,0.0,0.0,0.2857142857142857,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.5057142857142857,0.14285714285714285,1,5
123135,0,6,6,1.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
106805,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,7,7
120515,0,6,6,1.0,19.0,0.0,0.0,0.3,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.33333333333333337,1,0,0,0.6060000000000001,0.14285714285714285,4,8
123136,0,4,4,1.0,2.0,0.0,0.0,1.3333333333333333,4,1,0,1.0,0.25,0.0,0.25,0,0,0,0.6266666666666666,0.2,4,5
106806,0,8,8,0.0,3.0,0.0,0.0,2.0,7,1,0,0.875,0.125,0.0,0.125,-3,0,0,0.5525,0.1111111111111111,1,5
120516,0,7,7,1.0,20.0,0.0,0.0,0.3333333333333333,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.1428571428571429,-3,0,0,0.5138095238095238,0.125,1,5
120518,0,7,7,1.0,22.0,0.0,0.0,0.30434782608695654,5,1,0,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857,-3,0,0,0.498944099378882,0.125,1,5
120519,0,2,2,1.0,45.0,0.0,0.0,0.043478260869565216,1,1,0,0.5,0.5,0.0,1.0,1,0,0,0.567536231884058,0.3333333333333333,4,8
106807,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
120521,0,5,5,1.0,7.0,0.0,0.0,0.625,4,1,0,0.8,0.2,0.0,0.4,0,0,0,0.5925,0.16666666666666666,4,5
120520,0,3,3,1.0,1.0,0.0,0.0,1.5,3,1,0,1.0,0.3333333333333333,0.0,0.33333333333333337,0,0,0,0.63,0.25,4,5
120522,0,1,1,1.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,9,9
106808,0,7,7,0.0,3.0,0.0,0.0,1.75,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.1428571428571429,-3,0,0,0.5421428571428571,0.125,1,5
116592,0,6,6,2.0,4.0,0.0,0.0,1.2,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.524,0.14285714285714285,1,5
116594,0,6,6,2.0,3.0,0.0,0.0,1.5,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.53,0.14285714285714285,1,5
120523,0,6,6,1.0,19.0,0.0,0.0,0.3,6,1,0,1.0,0.16666666666666666,0.0,0.16666666666666663,0,0,0,0.606,0.14285714285714285,4,5
116593,0,6,6,2.0,3.0,0.0,0.0,1.5,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.53,0.14285714285714285,1,5
120524,0,6,6,1.0,20.0,0.0,0.0,0.2857142857142857,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.5057142857142857,0.14285714285714285,1,5
120526,0,8,8,1.0,20.0,0.0,0.0,0.38095238095238093,5,1,0,0.625,0.125,0.0,0.375,-3,0,0,0.4951190476190476,0.1111111111111111,1,5
106811,0,8,8,0.0,6.0,0.0,0.0,1.1428571428571428,5,0,0,0.625,0.0,0.0,0.375,-3,0,0,0.5353571428571429,0.1111111111111111,7,5
116596,0,6,6,2.0,3.0,0.0,0.0,1.5,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.53,0.14285714285714285,1,5
120525,0,4,4,1.0,5.0,0.0,0.0,0.6666666666666666,3,0,0,0.75,0.0,0.0,0.25,-3,0,0,0.5383333333333332,0.2,3,5
116597,0,6,6,2.0,3.0,0.0,0.0,1.5,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.53,0.14285714285714285,1,5
120527,0,5,5,1.0,36.0,0.0,0.0,0.13513513513513514,4,1,0,0.8,0.2,0.0,0.4,1,0,0,0.5993693693693695,0.16666666666666666,4,8
116598,0,6,6,2.0,3.0,0.0,0.0,1.5,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.53,0.14285714285714285,1,5
106815,0,8,8,0.0,3.0,0.0,0.0,2.0,7,1,0,0.875,0.125,0.0,0.125,-3,0,0,0.5525,0.1111111111111111,1,5
116599,0,10,10,2.0,9.0,0.0,0.0,1.0,6,1,0,0.6,0.1,0.0,0.4,-2,0,0,0.5266666666666667,0.09090909090909091,1,8
120529,0,7,7,1.0,20.0,0.0,0.0,0.3333333333333333,5,1,0,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857,-3,0,0,0.49952380952380954,0.125,1,5
123139,0,1,1,1.0,0.0,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0,0.82,0.5,9,9
106816,0,9,9,0.0,3.0,0.0,0.0,2.25,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,-3,1,0,0.5283333333333333,0.1,1,5
116600,0,6,6,2.0,3.0,0.0,0.0,1.5,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.53,0.14285714285714285,1,5
120530,0,6,6,1.0,20.0,0.0,0.0,0.2857142857142857,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.5057142857142857,0.14285714285714285,1,5
106817,0,8,8,0.0,3.0,0.0,0.0,2.0,7,1,0,0.875,0.125,0.0,0.125,-3,0,0,0.5525,0.1111111111111111,1,5
123140,0,6,6,1.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
116601,0,6,6,2.0,3.0,0.0,0.0,1.5,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.53,0.14285714285714285,1,5
106819,0,2,2,0.0,1.0,0.0,0.0,1.0,1,1,0,0.5,0.5,0.0,0.5,-3,0,0,0.42,0.3333333333333333,1,5
120531,0,2,2,1.0,0.0,0.0,0.0,2.0,2,1,0,1.0,0.5,0.0,0.5,0,0,0,0.64,0.3333333333333333,4,5
123141,0,1,1,1.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
106820,0,8,8,-389.0,391.0,0.0,0.0,0.02040816326530612,7,1,0,0.875,0.125,0.0,0.125,-3,0,0,0.5129081632653061,0.1111111111111111,1,5
123142,0,6,6,1.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
123144,0,6,6,1.0,5.0,0.0,0.0,1.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.52,0.14285714285714285,1,5
123145,0,8,8,1.0,39.0,0.0,0.0,0.2,5,1,0,0.625,0.125,0.0,0.5,3,0,0,0.6165,0.1111111111111111,4,0
116603,0,7,7,2.0,7.0,0.0,0.0,0.875,5,1,0,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857,-3,0,0,0.5103571428571427,0.125,1,5
116606,0,3,3,2.0,0.0,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.33333333333333337,0,0,0,0.7266666666666667,0.25,9,5
120533,0,6,6,1.0,20.0,0.0,0.0,0.2857142857142857,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.5057142857142857,0.14285714285714285,1,5
106823,0,1,1,2.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
116604,0,6,6,2.0,1.0,0.0,0.0,3.0,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.56,0.14285714285714285,1,5
120536,0,6,6,1.0,20.0,0.0,0.0,0.2857142857142857,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.5057142857142857,0.14285714285714285,1,5
106822,0,1,1,2.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
123143,0,5,5,1.0,3.0,0.0,0.0,1.25,4,1,0,0.8,0.2,0.0,0.4,1,0,0,0.6216666666666668,0.16666666666666666,4,8
106824,0,9,9,0.0,4.0,0.0,0.0,1.8,7,1,0,0.7777777777777778,0.1111111111111111,0.0,0.2222222222222222,-2,0,0,0.5582222222222223,0.1,1,8
116607,0,5,5,2.0,1.0,0.0,0.0,2.5,5,0,0,1.0,0.0,0.0,0.19999999999999996,0,0,0,0.6900000000000001,0.16666666666666666,9,5
120535,0,6,6,1.0,19.0,0.0,0.0,0.3,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.506,0.14285714285714285,1,5
120537,0,4,4,1.0,3.0,0.0,0.0,1.0,4,1,0,1.0,0.25,0.0,0.25,0,0,0,0.62,0.2,4,5
123146,0,8,8,1.0,45.0,0.0,0.0,0.17391304347826086,6,2,0,0.75,0.25,0.0,0.375,-3,3,0,0.5034782608695653,0.1111111111111111,1,5
106825,0,1,1,2.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
106827,0,1,1,2.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
106826,0,1,1,2.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
116609,0,7,7,2.0,5.0,0.0,0.0,1.1666666666666667,5,1,0,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857,-3,0,0,0.5161904761904761,0.125,1,5
120538,0,7,7,1.0,20.0,0.0,0.0,0.3333333333333333,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.1428571428571429,-3,0,0,0.5138095238095238,0.125,1,5
106829,0,1,1,2.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
120539,0,1,1,1.0,0.0,0.0,0.0,1.0,1,1,0,1.0,1.0,0.0,1.0,0,0,0,0.62,0.5,4,4
120541,0,7,7,1.0,20.0,0.0,0.0,0.3333333333333333,6,0,0,0.8571428571428571,0.0,0.0,0.1428571428571429,-3,0,0,0.5423809523809524,0.125,3,5
106828,0,1,1,2.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
116611,0,1,1,2.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
116613,0,4,4,2.0,1.0,0.0,0.0,2.0,2,0,0,0.5,0.0,0.0,0.5,-3,0,0,0.54,0.2,3,5
106830,0,1,1,2.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,0.52,0.5,3,3
116612,0,6,6,2.0,4.0,0.0,0.0,1.2,5,1,0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666663,-3,0,0,0.524,0.14285714285714285,1,5
120542,0,7,7,1.0,20.0,0.0,0.0,0.3333333333333333,6,1,0,0.8571428571428571,0.14285714285714285,0.0,0.1428571428571429,-3,0,0,0.5138095238095238,0.125,1,5
